,stop_id,stop_name,stop_lon,stop_lat,agency,route_id,route_long_name
1050,5116,Ingerson Ave & Hawes St   ,-122.390998,37.718039000000005,San Francisco Municipal Transportation Agency,14070,SUNSET
1051,5263,Lincoln Blvd & Bowley St  ,-122.48245700000001,37.788393,San Francisco Municipal Transportation Agency,14070,SUNSET
1052,5269,Lincoln Blvd & Pershing Dr   ,-122.48096799999999,37.792088,San Francisco Municipal Transportation Agency,14070,SUNSET
1053,5311,Lincoln Way & 21st Ave  ,-122.47948899999999,37.765285,San Francisco Municipal Transportation Agency,14070,SUNSET
1054,5313,Lincoln Way & 23rd Ave  ,-122.481632,37.765195,San Francisco Municipal Transportation Agency,14070,SUNSET
1055,5315,Lincoln Way & 25th Ave  ,-122.48336299999998,37.765105,San Francisco Municipal Transportation Agency,14070,SUNSET
1056,5317,Lincoln Way & 27th Ave  ,-122.485506,37.765015999999996,San Francisco Municipal Transportation Agency,14070,SUNSET
1057,5319,Lincoln Way & 30th Ave  ,-122.48871399999999,37.764881,San Francisco Municipal Transportation Agency,14070,SUNSET
1058,5337,Mansell St & Brussels St  ,-122.403067,37.721096,San Francisco Municipal Transportation Agency,14070,SUNSET
1059,5339,Mansell St & Dartmouth St   ,-122.40888600000001,37.719581,San Francisco Municipal Transportation Agency,14070,SUNSET
1060,5342,Mansell St & Goettingen St   ,-122.404338,37.720766,San Francisco Municipal Transportation Agency,14070,SUNSET
1061,5343,Mansell St & Hamilton St   ,-122.406916,37.720098,San Francisco Municipal Transportation Agency,14070,SUNSET
1062,5345,Mansell St & John F Shelley Dr,-122.414464,37.718119,San Francisco Municipal Transportation Agency,14070,SUNSET
1063,5347,Mansell St & John F Shelley Dr,-122.41880400000001,37.718897,San Francisco Municipal Transportation Agency,14070,SUNSET
1064,5350,Mansell St & San Bruno Ave   ,-122.401394,37.721540999999995,San Francisco Municipal Transportation Agency,14070,SUNSET
1065,5352,Mansell St & Somerset St   ,-122.40511699999999,37.720525,San Francisco Municipal Transportation Agency,14070,SUNSET
1066,5353,Mansell St & University St   ,-122.411257,37.718957,San Francisco Municipal Transportation Agency,14070,SUNSET
1067,5782,Ocean Ave & Cayuga Ave  ,-122.43867,37.72367,San Francisco Municipal Transportation Agency,14070,SUNSET
1068,5790,Ocean Ave & Howth St  ,-122.44978400000001,37.723022,San Francisco Municipal Transportation Agency,14070,SUNSET
1069,5794,Ocean Ave & Lee St  ,-122.453999,37.723459000000005,San Francisco Municipal Transportation Agency,14070,SUNSET
1070,5804,Ocean Ave & San Jose Ave,-122.444951,37.723003999999996,San Francisco Municipal Transportation Agency,14070,SUNSET
1071,5899,Paul Ave & Bay Shore Blvd  ,-122.40059099999999,37.723647,San Francisco Municipal Transportation Agency,14070,SUNSET
1072,5901,Paul Ave & Crane St  ,-122.39908,37.723289,San Francisco Municipal Transportation Agency,14070,SUNSET
1073,5902,Paul Ave & Gould St  ,-122.39794599999999,37.723012,San Francisco Municipal Transportation Agency,14070,SUNSET
1074,5904,Paul Ave & San Bruno Ave   ,-122.401576,37.723879,San Francisco Municipal Transportation Agency,14070,SUNSET
1075,5907,Persia Ave & Athens St   ,-122.42946699999999,37.720112,San Francisco Municipal Transportation Agency,14070,SUNSET
1076,5909,Persia Ave & Brazil Ave   ,-122.422779,37.717791,San Francisco Municipal Transportation Agency,14070,SUNSET
1077,5910,Persia Ave & Madrid St   ,-122.432673,37.721638,San Francisco Municipal Transportation Agency,14070,SUNSET
1078,5912,Persia Ave & Mission St   ,-122.435845,37.723147,San Francisco Municipal Transportation Agency,14070,SUNSET
1079,5914,Persia Ave & Moscow St   ,-122.428676,37.719728,San Francisco Municipal Transportation Agency,14070,SUNSET
1080,5916,Persia Ave & Naples St   ,-122.43106999999999,37.72088,San Francisco Municipal Transportation Agency,14070,SUNSET
1081,5918,Persia Ave & Paris St   ,-122.434276,37.722406,San Francisco Municipal Transportation Agency,14070,SUNSET
1082,5920,Persia Ave & Prague St   ,-122.427062,37.718961,San Francisco Municipal Transportation Agency,14070,SUNSET
1083,5955,Gilman Ave & Bill Walsh Way,-122.38699,37.717502,San Francisco Municipal Transportation Agency,14070,SUNSET
1084,5960,Plymouth Ave & Grafton Ave  ,-122.456221,37.720113,San Francisco Municipal Transportation Agency,14070,SUNSET
1085,5961,Plymouth Ave & Holloway Ave  ,-122.456232,37.721934000000005,San Francisco Municipal Transportation Agency,14070,SUNSET
1086,5975,Plymouth Ave & Ocean Ave  ,-122.45623300000001,37.723638,San Francisco Municipal Transportation Agency,14070,SUNSET
1087,6527,Sunset Blvd & Irving St  ,-122.49578400000001,37.762621,San Francisco Municipal Transportation Agency,14070,SUNSET
1088,6530,Sunset Blvd & Judah St  ,-122.49565600000001,37.760765,San Francisco Municipal Transportation Agency,14070,SUNSET
1089,6532,Sunset Blvd & Kirkham St  ,-122.49551799999999,37.758891,San Francisco Municipal Transportation Agency,14070,SUNSET
1090,6533,Sunset Blvd & Lake Merced Blvd,-122.493518,37.730340000000005,San Francisco Municipal Transportation Agency,14070,SUNSET
1091,6536,Sunset Blvd & Lawton St  ,-122.49538999999999,37.757026,San Francisco Municipal Transportation Agency,14070,SUNSET
1092,6538,Sunset Blvd & Moraga St  ,-122.495263,37.755162,San Francisco Municipal Transportation Agency,14070,SUNSET
1093,6540,Sunset Blvd & Noriega St  ,-122.495124,37.753296999999996,San Francisco Municipal Transportation Agency,14070,SUNSET
1094,6542,Sunset Blvd & Ocean Ave  ,-122.493622,37.73183,San Francisco Municipal Transportation Agency,14070,SUNSET
1095,6543,Sunset Blvd & Ortega St  ,-122.49502,37.751798,San Francisco Municipal Transportation Agency,14070,SUNSET
1096,6546,Sunset Blvd & Pacheco St  ,-122.49486999999999,37.749567,San Francisco Municipal Transportation Agency,14070,SUNSET
1097,6547,Sunset Blvd & Quintara St  ,-122.494766,37.748067999999996,San Francisco Municipal Transportation Agency,14070,SUNSET
1098,6550,Sunset Blvd & Rivera St  ,-122.49460400000001,37.745838,San Francisco Municipal Transportation Agency,14070,SUNSET
1099,6554,Sunset Blvd & Santiago St  ,-122.494477,37.743982,San Francisco Municipal Transportation Agency,14070,SUNSET
1100,6556,Sunset Blvd & Taraval St  ,-122.49435,37.742108,San Francisco Municipal Transportation Agency,14070,SUNSET
1101,6557,Sunset Blvd & Ulloa St  ,-122.494211,37.740243,San Francisco Municipal Transportation Agency,14070,SUNSET
1102,6560,Sunset Blvd & Vicente St  ,-122.49408400000002,37.738378999999995,San Francisco Municipal Transportation Agency,14070,SUNSET
1103,6562,Sunset Blvd & Wawona St  ,-122.49391100000001,37.736540999999995,San Francisco Municipal Transportation Agency,14070,SUNSET
1104,6563,Sunset Blvd & Yorba St  ,-122.493784,37.734854,San Francisco Municipal Transportation Agency,14070,SUNSET
1105,6950,Winston Dr & 20th Ave  ,-122.475922,37.727017,San Francisco Municipal Transportation Agency,14070,SUNSET
1106,6952,Winston Dr & Buckingham Way   ,-122.47848799999998,37.72806,San Francisco Municipal Transportation Agency,14070,SUNSET
1107,6954,Winston Dr & Lake Merced Blvd ,-122.483299,37.727121999999994,San Francisco Municipal Transportation Agency,14070,SUNSET
1108,6984,Cross Over Dr & Fulton St  ,-122.484077,37.77235,San Francisco Municipal Transportation Agency,14070,SUNSET
1109,7193,GRAFTON AVE & PLYMOUTH AVE,-122.45703400000001,37.720104,San Francisco Municipal Transportation Agency,14070,SUNSET
1110,7194,GRAFTON AVE & Capitol AVE,-122.45907199999999,37.720104,San Francisco Municipal Transportation Agency,14070,SUNSET
1111,7195,GRAFTON AVE & JULES AVE,-122.46111100000002,37.720095,San Francisco Municipal Transportation Agency,14070,SUNSET
1112,7196,GARFIELD ST & VICTORIA ST,-122.46523400000001,37.719764,San Francisco Municipal Transportation Agency,14070,SUNSET
1113,7638,Ocean Ave & Otsego Ave ,-122.440816,37.723433,San Francisco Municipal Transportation Agency,14070,SUNSET
1114,7758,Cross Over Dr&Lincoln St ,-122.47724299999999,37.765544,San Francisco Municipal Transportation Agency,14070,SUNSET
1115,7804,Ocean Ave&I-280 on-ramp NE-NS/SB,-122.446932,37.723031,San Francisco Municipal Transportation Agency,14070,SUNSET
1116,7853,Lincoln Way & 34th Ave ,-122.49341299999999,37.764709,San Francisco Municipal Transportation Agency,14070,SUNSET
1117,3072,Broderick St & Bay St  ,-122.44479799999999,37.801541,San Francisco Municipal Transportation Agency,14071,STOCKTON
1118,3074,Broderick St & Beach St  ,-122.445176,37.803415,San Francisco Municipal Transportation Agency,14071,STOCKTON
1119,3075,Broderick St & Francisco St  ,-122.444603,37.800622,San Francisco Municipal Transportation Agency,14071,STOCKTON
1120,3076,Broderick St & Jefferson St  ,-122.44536000000001,37.804342999999996,San Francisco Municipal Transportation Agency,14071,STOCKTON
1121,3077,Broderick St & North Point St ,-122.44498200000001,37.802478,San Francisco Municipal Transportation Agency,14071,STOCKTON
1122,3114,3rd St & Brannan St   ,-122.393185,37.779284999999994,San Francisco Municipal Transportation Agency,14071,STOCKTON
1123,3124,3rd St & Folsom St   ,-122.399326,37.784203999999995,San Francisco Municipal Transportation Agency,14071,STOCKTON
1124,3128,3rd St & Howard St   ,-122.400254,37.784945,San Francisco Municipal Transportation Agency,14071,STOCKTON
1125,3136,3rd St & Stevenson St,-122.40211000000001,37.786373,San Francisco Municipal Transportation Agency,14071,STOCKTON
1126,3144,3rd St & Perry St   ,-122.396805,37.782106,San Francisco Municipal Transportation Agency,14071,STOCKTON
1127,3940,Chestnut St & Divisadero St  ,-122.442746,37.800051,San Francisco Municipal Transportation Agency,14071,STOCKTON
1128,3941,Chestnut St & Fillmore St  ,-122.436245,37.800845,San Francisco Municipal Transportation Agency,14071,STOCKTON
1129,3947,Chestnut St & Laguna St  ,-122.431475,37.801486,San Francisco Municipal Transportation Agency,14071,STOCKTON
1130,3952,Chestnut St & Pierce St  ,-122.439352,37.800506,San Francisco Municipal Transportation Agency,14071,STOCKTON
1131,3958,Chestnut St & Webster St  ,-122.434502,37.801103000000005,San Francisco Municipal Transportation Agency,14071,STOCKTON
1132,4103,Columbus Ave & Chestnut St   ,-122.415136,37.803794,San Francisco Municipal Transportation Agency,14071,STOCKTON
1133,4106,Columbus Ave & Francisco St   ,-122.41616699999999,37.804517,San Francisco Municipal Transportation Agency,14071,STOCKTON
1134,4115,Columbus Ave & Mason St   ,-122.41266,37.802089,San Francisco Municipal Transportation Agency,14071,STOCKTON
1135,4116,Columbus Ave & North Point St ,-122.41758899999999,37.80549,San Francisco Municipal Transportation Agency,14071,STOCKTON
1136,4119,Columbus Ave & Union St  ,-122.41035600000001,37.8005,San Francisco Municipal Transportation Agency,14071,STOCKTON
1137,4407,Divisadero St & Beach St  ,-122.443697,37.803771999999995,San Francisco Municipal Transportation Agency,14071,STOCKTON
1138,4411,Divisadero St & Chestnut St  ,-122.44296399999999,37.800087,San Francisco Municipal Transportation Agency,14071,STOCKTON
1139,4418,Divisadero St & Francisco St  ,-122.44313600000001,37.80097,San Francisco Municipal Transportation Agency,14071,STOCKTON
1140,4430,Divisadero St & North Point St,-122.443514,37.802844,San Francisco Municipal Transportation Agency,14071,STOCKTON
1141,4821,Kearny St & Geary St,-122.40346100000001,37.788051,San Francisco Municipal Transportation Agency,14071,STOCKTON
1142,5173,Jefferson St & Divisadero St  ,-122.44389199999999,37.804557,San Francisco Municipal Transportation Agency,14071,STOCKTON
1143,5458,North Point St & Hyde St  ,-122.420226,37.805803000000004,San Francisco Municipal Transportation Agency,14071,STOCKTON
1144,5464,North Point St & Larkin St  ,-122.42188999999999,37.80559,San Francisco Municipal Transportation Agency,14071,STOCKTON
1145,5468,North Point St & Polk St  ,-122.42398700000001,37.805313,San Francisco Municipal Transportation Agency,14071,STOCKTON
1146,6511,Stockton St & Clay St   ,-122.407757,37.793735999999996,San Francisco Municipal Transportation Agency,14071,STOCKTON
1147,6512,Stockton St & Columbus Ave  ,-122.408878,37.799215000000004,San Francisco Municipal Transportation Agency,14071,STOCKTON
1148,6520,Stockton St & Pacific Ave   ,-122.40826000000001,37.796244,San Francisco Municipal Transportation Agency,14071,STOCKTON
1149,6523,Stockton St & Sutter St  ,-122.40694599999999,37.789471,San Francisco Municipal Transportation Agency,14071,STOCKTON
1150,6596,Sutter St & Kearny St  ,-122.40437800000001,37.789818,San Francisco Municipal Transportation Agency,14071,STOCKTON
1151,6801,Van Ness Ave & Chestnut St  ,-122.42490500000001,37.802431,San Francisco Municipal Transportation Agency,14071,STOCKTON
1152,6819,Van Ness Ave & North Point St ,-122.425351,37.805063,San Francisco Municipal Transportation Agency,14071,STOCKTON
1153,7235,TOWNSEND ST & 4TH ST,-122.394631,37.777278,San Francisco Municipal Transportation Agency,14071,STOCKTON
1154,7568,Divisadero St & Bay St,-122.443331,37.801907,San Francisco Municipal Transportation Agency,14071,STOCKTON
1155,7857,Chestnut St & Gough St ,-122.42795500000001,37.801914000000004,San Francisco Municipal Transportation Agency,14071,STOCKTON
1156,3161,4th St & Market St   ,-122.405675,37.785527,San Francisco Municipal Transportation Agency,14071,STOCKTON
1157,3168,5th St & Folsom St   ,-122.40357,37.78031,San Francisco Municipal Transportation Agency,14071,STOCKTON
1158,3171,5th St & Howard St   ,-122.40473999999999,37.78123,San Francisco Municipal Transportation Agency,14071,STOCKTON
1159,3942,Chestnut St & Fillmore St  ,-122.436371,37.800738,San Francisco Municipal Transportation Agency,14071,STOCKTON
1160,3948,Chestnut St & Laguna St  ,-122.43140600000001,37.80137,San Francisco Municipal Transportation Agency,14071,STOCKTON
1161,3953,Chestnut St & Pierce St  ,-122.43961599999999,37.800309999999996,San Francisco Municipal Transportation Agency,14071,STOCKTON
1162,3957,Chestnut St & Van Ness Ave  ,-122.424894,37.802199,San Francisco Municipal Transportation Agency,14071,STOCKTON
1163,3959,Chestnut St & Webster St  ,-122.434697,37.800951,San Francisco Municipal Transportation Agency,14071,STOCKTON
1164,4100,Columbus Ave & Bay St  ,-122.41783999999998,37.80551,San Francisco Municipal Transportation Agency,14071,STOCKTON
1165,4105,Columbus Ave & Filbert St   ,-122.41160500000001,37.801188,San Francisco Municipal Transportation Agency,14071,STOCKTON
1166,4107,Columbus Ave & Francisco St  ,-122.415973,37.804204999999996,San Francisco Municipal Transportation Agency,14071,STOCKTON
1167,4114,Columbus Ave & Lombard St  ,-122.413646,37.802597999999996,San Francisco Municipal Transportation Agency,14071,STOCKTON
1168,4118,Columbus Ave & Taylor St   ,-122.414643,37.803284999999995,San Francisco Municipal Transportation Agency,14071,STOCKTON
1169,4120,Columbus Ave & Union St  ,-122.410505,37.800384,San Francisco Municipal Transportation Agency,14071,STOCKTON
1170,4411,Divisadero St & Chestnut St  ,-122.44296399999999,37.800087,San Francisco Municipal Transportation Agency,14071,STOCKTON
1171,5459,North Point St & Hyde St  ,-122.42046699999999,37.805633,San Francisco Municipal Transportation Agency,14071,STOCKTON
1172,5465,North Point St & Larkin St  ,-122.422106,37.805411,San Francisco Municipal Transportation Agency,14071,STOCKTON
1173,5469,North Point St & Polk St  ,-122.42349399999999,37.805240999999995,San Francisco Municipal Transportation Agency,14071,STOCKTON
1174,5472,North Point St & Van Ness Ave ,-122.42495,37.805045,San Francisco Municipal Transportation Agency,14071,STOCKTON
1175,6513,Stockton St & Columbus Ave  ,-122.40905,37.799277000000004,San Francisco Municipal Transportation Agency,14071,STOCKTON
1176,6521,Stockton St & Pacific Ave   ,-122.408604,37.797189,San Francisco Municipal Transportation Agency,14071,STOCKTON
1177,6522,Stockton St & Sacramento St   ,-122.40786100000001,37.793433,San Francisco Municipal Transportation Agency,14071,STOCKTON
1178,6524,Stockton St & Sutter St  ,-122.40706000000002,37.789489,San Francisco Municipal Transportation Agency,14071,STOCKTON
1179,6695,Townsend St & 4th St   ,-122.395067,37.776957,San Francisco Municipal Transportation Agency,14071,STOCKTON
1180,6806,Van Ness Ave & Bay St,-122.424996,37.804287,San Francisco Municipal Transportation Agency,14071,STOCKTON
1181,7235,TOWNSEND ST & 4TH ST,-122.394631,37.777278,San Francisco Municipal Transportation Agency,14071,STOCKTON
1182,7622,5th St & Brannan St,-122.398723,37.77645,San Francisco Municipal Transportation Agency,14071,STOCKTON
1183,7649,Mason St & Geary St,-122.40996200000001,37.787214,San Francisco Municipal Transportation Agency,14071,STOCKTON
1184,7650,5th St & Harrison St ,-122.40182800000001,37.778940000000006,San Francisco Municipal Transportation Agency,14071,STOCKTON
1185,7651,5th St &Stevenson St,-122.407625,37.783502,San Francisco Municipal Transportation Agency,14071,STOCKTON
1186,7777,Stockton St & Jackson St,-122.408341,37.795878,San Francisco Municipal Transportation Agency,14071,STOCKTON
1187,7856,Chestnut St & Gough St ,-122.428104,37.801825,San Francisco Municipal Transportation Agency,14071,STOCKTON
1188,3032,Balboa St & 4th Ave  ,-122.461751,37.777396,San Francisco Municipal Transportation Agency,14073,BALBOA
1189,3034,Balboa St & 6th Ave  ,-122.46415800000001,37.777289,San Francisco Municipal Transportation Agency,14073,BALBOA
1190,3036,Balboa St & 8th Ave  ,-122.46603799999998,37.777198999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1191,3038,Balboa St & 10th Ave  ,-122.46817,37.777101,San Francisco Municipal Transportation Agency,14073,BALBOA
1192,3040,Balboa St & 12th Ave  ,-122.47031299999999,37.777002,San Francisco Municipal Transportation Agency,14073,BALBOA
1193,3043,Balboa St & 17th Ave  ,-122.475769,37.776759999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1194,3045,Balboa St & 19th Ave  ,-122.47791200000002,37.776662,San Francisco Municipal Transportation Agency,14073,BALBOA
1195,3047,Balboa St & 21st Ave  ,-122.480056,37.776563,San Francisco Municipal Transportation Agency,14073,BALBOA
1196,3049,Balboa St & 23rd Ave  ,-122.48218999999999,37.77647,San Francisco Municipal Transportation Agency,14073,BALBOA
1197,3051,Balboa St & 25th Ave  ,-122.484606,37.776356,San Francisco Municipal Transportation Agency,14073,BALBOA
1198,3053,Balboa St & 28th Ave  ,-122.487551,37.776222,San Francisco Municipal Transportation Agency,14073,BALBOA
1199,3055,Balboa St & 30th Ave  ,-122.489958,37.776114,San Francisco Municipal Transportation Agency,14073,BALBOA
1200,3057,Balboa St & 32nd Ave  ,-122.49183799999999,37.776024,San Francisco Municipal Transportation Agency,14073,BALBOA
1201,3060,Balboa St & 35th Ave   ,-122.494577,37.775898,San Francisco Municipal Transportation Agency,14073,BALBOA
1202,3061,Balboa St & 37th Ave  ,-122.497202,37.775781,San Francisco Municipal Transportation Agency,14073,BALBOA
1203,3063,Balboa St & 40th Ave  ,-122.500399,37.775636999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1204,3065,Balboa St & 43rd Ave  ,-122.50362,37.775484000000006,San Francisco Municipal Transportation Agency,14073,BALBOA
1205,3067,Balboa St & Arguello Blvd  ,-122.45886000000002,37.77747,San Francisco Municipal Transportation Agency,14073,BALBOA
1206,3070,Balboa St & Park Presidio Blvd,-122.472227,37.776895,San Francisco Municipal Transportation Agency,14073,BALBOA
1207,3571,45th Ave & Balboa St  ,-122.505958,37.775206,San Francisco Municipal Transportation Agency,14073,BALBOA
1208,3573,45th Ave & Cabrillo St  ,-122.505831,37.773538,San Francisco Municipal Transportation Agency,14073,BALBOA
1209,3924,Cabrillo St & 47th Ave  ,-122.50776699999999,37.773421,San Francisco Municipal Transportation Agency,14073,BALBOA
1210,3927,Cabrillo St & La Playa St,-122.510002,37.773527,San Francisco Municipal Transportation Agency,14073,BALBOA
1211,4415,Divisadero St & Eddy St  ,-122.438942,37.780590999999994,San Francisco Municipal Transportation Agency,14073,BALBOA
1212,4472,Eddy St & Buchanan St  ,-122.428946,37.781919,San Francisco Municipal Transportation Agency,14073,BALBOA
1213,4475,Eddy St & Fillmore St  ,-122.432236,37.7815,San Francisco Municipal Transportation Agency,14073,BALBOA
1214,4477,Eddy St & Gough St  ,-122.42426999999999,37.782515999999994,San Francisco Municipal Transportation Agency,14073,BALBOA
1215,4481,Eddy St & Larkin St  ,-122.41769,37.783353000000005,San Francisco Municipal Transportation Agency,14073,BALBOA
1216,4484,Eddy St & Laguna St  ,-122.427296,37.782133,San Francisco Municipal Transportation Agency,14073,BALBOA
1217,4487,Eddy St & Pierce St  ,-122.435515,37.781081,San Francisco Municipal Transportation Agency,14073,BALBOA
1218,4489,Eddy St & Polk St  ,-122.41904199999999,37.783184000000006,San Francisco Municipal Transportation Agency,14073,BALBOA
1219,4491,Eddy St & Scott St  ,-122.437165,37.780876,San Francisco Municipal Transportation Agency,14073,BALBOA
1220,4494,Eddy St & Van Ness Ave  ,-122.42061299999999,37.782988,San Francisco Municipal Transportation Agency,14073,BALBOA
1221,5669,Market St & Drumm St   ,-122.396178,37.793473,San Francisco Municipal Transportation Agency,14073,BALBOA
1222,5671,Market St & Front St   ,-122.39815,37.791920000000005,San Francisco Municipal Transportation Agency,14073,BALBOA
1223,5674,Market St & Grant Ave   ,-122.40516000000001,37.786390000000004,San Francisco Municipal Transportation Agency,14073,BALBOA
1224,5684,Market St & Montgomery St   ,-122.40248000000001,37.78849,San Francisco Municipal Transportation Agency,14073,BALBOA
1225,5688,Market St & Powell St   ,-122.407544,37.784473999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1226,5689,Market St & Sansome St   ,-122.40049099999999,37.790013,San Francisco Municipal Transportation Agency,14073,BALBOA
1227,6497,Steuart St & Mission St   ,-122.39371299999999,37.793713000000004,San Francisco Municipal Transportation Agency,14073,BALBOA
1228,6501,Steuart St & Market St   ,-122.39453799999998,37.794409,San Francisco Municipal Transportation Agency,14073,BALBOA
1229,6710,Turk St & Baker St  ,-122.442174,37.779288,San Francisco Municipal Transportation Agency,14073,BALBOA
1230,6712,Turk St & Broderick St  ,-122.44029499999999,37.779511,San Francisco Municipal Transportation Agency,14073,BALBOA
1231,6714,Turk St & Chabot Ter  ,-122.451699,37.778093,San Francisco Municipal Transportation Agency,14073,BALBOA
1232,6716,Turk St & Central Ave  ,-122.445246,37.778914,San Francisco Municipal Transportation Agency,14073,BALBOA
1233,6718,Turk St & Hyde St  ,-122.415856,37.782621,San Francisco Municipal Transportation Agency,14073,BALBOA
1234,6719,Turk St & Jones St  ,-122.412577,37.783039,San Francisco Municipal Transportation Agency,14073,BALBOA
1235,6720,Turk St & Larkin St  ,-122.417197,37.782461,San Francisco Municipal Transportation Agency,14073,BALBOA
1236,6721,Turk St & Leavenworth St  ,-122.414217,37.782835,San Francisco Municipal Transportation Agency,14073,BALBOA
1237,6722,Turk St & Lyon St  ,-122.443596,37.779109999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1238,6724,Turk St & Masonic Ave  ,-122.44720600000001,37.778664,San Francisco Municipal Transportation Agency,14073,BALBOA
1239,6727,Turk St & Parker Ave  ,-122.453281,37.777905,San Francisco Municipal Transportation Agency,14073,BALBOA
1240,6730,Turk St & Roselyn Ter  ,-122.44965900000001,37.778351,San Francisco Municipal Transportation Agency,14073,BALBOA
1241,6731,Turk St & Stanyan St  ,-122.455367,37.777637,San Francisco Municipal Transportation Agency,14073,BALBOA
1242,6733,Turk St & Taylor St   ,-122.40989499999999,37.783387,San Francisco Municipal Transportation Agency,14073,BALBOA
1243,3033,Balboa St & 4th Ave  ,-122.461969,37.777262,San Francisco Municipal Transportation Agency,14073,BALBOA
1244,3035,Balboa St & 6th Ave  ,-122.463849,37.777173,San Francisco Municipal Transportation Agency,14073,BALBOA
1245,3037,Balboa St & 8th Ave  ,-122.466256,37.777065,San Francisco Municipal Transportation Agency,14073,BALBOA
1246,3039,Balboa St & 10th Ave  ,-122.46838799999999,37.776967,San Francisco Municipal Transportation Agency,14073,BALBOA
1247,3041,Balboa St & 12th Ave  ,-122.47053100000001,37.776868,San Francisco Municipal Transportation Agency,14073,BALBOA
1248,3044,Balboa St & 17th Ave  ,-122.47598700000002,37.776626,San Francisco Municipal Transportation Agency,14073,BALBOA
1249,3046,Balboa St & 19th Ave  ,-122.47813000000001,37.776528000000006,San Francisco Municipal Transportation Agency,14073,BALBOA
1250,3048,Balboa St & 21st Ave  ,-122.480273,37.776429,San Francisco Municipal Transportation Agency,14073,BALBOA
1251,3050,Balboa St & 23rd Ave  ,-122.482417,37.77633,San Francisco Municipal Transportation Agency,14073,BALBOA
1252,3052,Balboa St & 25th Ave  ,-122.484296,37.77624,San Francisco Municipal Transportation Agency,14073,BALBOA
1253,3054,Balboa St & 28th Ave  ,-122.487769,37.776088,San Francisco Municipal Transportation Agency,14073,BALBOA
1254,3056,Balboa St & 30th Ave  ,-122.48991200000002,37.775989,San Francisco Municipal Transportation Agency,14073,BALBOA
1255,3058,Balboa St & 32nd Ave  ,-122.492056,37.775890000000004,San Francisco Municipal Transportation Agency,14073,BALBOA
1256,3059,Balboa St & 34th Ave  ,-122.494199,37.775791,San Francisco Municipal Transportation Agency,14073,BALBOA
1257,3062,Balboa St & 37th Ave  ,-122.497419,37.775647,San Francisco Municipal Transportation Agency,14073,BALBOA
1258,3064,Balboa St & 40th Ave  ,-122.50061699999999,37.775503,San Francisco Municipal Transportation Agency,14073,BALBOA
1259,3066,Balboa St & 43rd Ave  ,-122.50383799999999,37.77535,San Francisco Municipal Transportation Agency,14073,BALBOA
1260,3071,Balboa St & Park Presidio Blvd,-122.47241100000001,37.776788,San Francisco Municipal Transportation Agency,14073,BALBOA
1261,3570,45th Ave & Balboa St  ,-122.505798,37.775242,San Francisco Municipal Transportation Agency,14073,BALBOA
1262,3572,45th Ave & Cabrillo St  ,-122.50567,37.773573,San Francisco Municipal Transportation Agency,14073,BALBOA
1263,3925,Cabrillo St & 47th Ave  ,-122.507985,37.773286999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1264,3927,Cabrillo St & La Playa St,-122.510002,37.773527,San Francisco Municipal Transportation Agency,14073,BALBOA
1265,4473,Eddy St & Buchanan St  ,-122.42914099999999,37.781766999999995,San Francisco Municipal Transportation Agency,14073,BALBOA
1266,4474,Eddy St & Divisadero St  ,-122.438759,37.780546,San Francisco Municipal Transportation Agency,14073,BALBOA
1267,4476,Eddy St & Fillmore St  ,-122.43243100000001,37.781348,San Francisco Municipal Transportation Agency,14073,BALBOA
1268,4478,Eddy St & Gough St  ,-122.424201,37.7824,San Francisco Municipal Transportation Agency,14073,BALBOA
1269,4479,Eddy St & Hyde St  ,-122.415718,37.783478,San Francisco Municipal Transportation Agency,14073,BALBOA
1270,4480,Eddy St & Jones St  ,-122.412428,37.783887,San Francisco Municipal Transportation Agency,14073,BALBOA
1271,4482,Eddy St & Larkin St  ,-122.41735700000001,37.783273,San Francisco Municipal Transportation Agency,14073,BALBOA
1272,4483,Eddy St & Leavenworth St  ,-122.414079,37.783682,San Francisco Municipal Transportation Agency,14073,BALBOA
1273,4485,Eddy St & Laguna St  ,-122.427227,37.782016999999996,San Francisco Municipal Transportation Agency,14073,BALBOA
1274,4486,Eddy St & Mason St  ,-122.409402,37.78427,San Francisco Municipal Transportation Agency,14073,BALBOA
1275,4488,Eddy St & Pierce St  ,-122.435709,37.780929,San Francisco Municipal Transportation Agency,14073,BALBOA
1276,4490,Eddy St & Polk St  ,-122.41901899999999,37.783059,San Francisco Municipal Transportation Agency,14073,BALBOA
1277,4492,Eddy St & Scott St  ,-122.43736000000001,37.780724,San Francisco Municipal Transportation Agency,14073,BALBOA
1278,4493,Eddy St & Taylor St  ,-122.410789,37.784101,San Francisco Municipal Transportation Agency,14073,BALBOA
1279,4495,Eddy St & Van Ness Ave  ,-122.42058999999999,37.782863,San Francisco Municipal Transportation Agency,14073,BALBOA
1280,5640,Market St & 3rd St   ,-122.40351899999999,37.787525,San Francisco Municipal Transportation Agency,14073,BALBOA
1281,5643,Market St & 4th St   ,-122.405847,37.785705,San Francisco Municipal Transportation Agency,14073,BALBOA
